http://www.jptacek.com/2013/10/angularjs-introduction.html, http://www.jptacek.com/2013/10/angularjs-introduction/
http://www.jptacek.com/2013/09/what-lyndon-johnson-taught-me-about-programming.html, http://www.jptacek.com/2013/09/what-lyndon-johnson-taught-me-about-programming/
http://www.jptacek.com/2013/08/2013-that-conference-presentation.html, http://www.jptacek.com/2013/08/2013-that-conference-presentation/
http://www.jptacek.com/2013/06/Speculations-Build-2014.html, http://www.jptacek.com/2013/06/Speculations-Build-2014/
http://www.jptacek.com/2013/05/slouching-towards-bethlehem.html, http://www.jptacek.com/2013/05/slouching-towards-bethlehem/
http://www.jptacek.com/2013/05/that-conference-2013.html, http://www.jptacek.com/2013/05/that-conference-2013/
http://www.jptacek.com/2013/05/2013-fox-valley-day-of-net.html, http://www.jptacek.com/2013/05/2013-fox-valley-day-of-net/
http://www.jptacek.com/2013/04/being-you-looking-around-wordpress.html, http://www.jptacek.com/2013/04/being-you-looking-around-wordpress/
http://www.jptacek.com/2013/04/being-you-setting-up-wordpress-on-azure-websites.html, http://www.jptacek.com/2013/04/being-you-setting-up-wordpress-on-azure-websites/
http://www.jptacek.com/2013/04/fox-valley-day-of-net-2013.html, http://www.jptacek.com/2013/04/fox-valley-day-of-net-2013/
http://www.jptacek.com/2013/04/outlook-com-email-aliases.html, http://www.jptacek.com/2013/04/outlook-com-email-aliases/
http://www.jptacek.com/2013/04/privacy-html.html, http://www.jptacek.com/2013/04/privacy-html/
http://www.jptacek.com/2013/03/setting-up-google-two-factor-authentication.html, http://www.jptacek.com/2013/03/setting-up-google-two-factor-authentication/
http://www.jptacek.com/2013/03/have_your_pi.html, http://www.jptacek.com/2013/03/have_your_pi/
http://www.jptacek.com/2013/03/automatic-builds-and-deploys-to-azure-websites.html, http://www.jptacek.com/2013/03/automatic-builds-and-deploys-to-azure-websites/
http://www.jptacek.com/2013/02/being-john-ptacek-configuring-wordpress-for-authorship-markup.html, http://www.jptacek.com/2013/02/being-john-ptacek-configuring-wordpress-for-authorship-markup/
http://www.jptacek.com/2013/02/2371.html, http://www.jptacek.com/2013/02/2371/
http://www.jptacek.com/2013/02/setting-up-email-for-a-custom-domain-on-a-windows-azure-hosted-website.html, http://www.jptacek.com/2013/02/setting-up-email-for-a-custom-domain-on-a-windows-azure-hosted-website/
http://www.jptacek.com/2013/02/creating-sitemaps-xml-file-for-wordpress-blogs-azure-websites.html, http://www.jptacek.com/2013/02/creating-sitemaps-xml-file-for-wordpress-blogs-azure-websites/
http://www.jptacek.com/2013/02/configuring-dnsimple-for-azure-hosted-domains.html, http://www.jptacek.com/2013/02/configuring-dnsimple-for-azure-hosted-domains/
http://www.jptacek.com/2013/01/the-pace-of-innovation.html, http://www.jptacek.com/2013/01/the-pace-of-innovation/
http://www.jptacek.com/2012/11/enabling-customer-success-with-visual-studio-2012.html, http://www.jptacek.com/2012/11/enabling-customer-success-with-visual-studio-2012/
http://www.jptacek.com/2012/10/apple_should_buy_usps.html, http://www.jptacek.com/2012/10/apple_should_buy_usps/
http://www.jptacek.com/2012/10/xbox-phone.html, http://www.jptacek.com/2012/10/xbox-phone/
http://www.jptacek.com/2012/09/windows-8-dev-camp.html, http://www.jptacek.com/2012/09/windows-8-dev-camp/
http://www.jptacek.com/2012/09/windows-identity-foundation-and-windows-8.html, http://www.jptacek.com/2012/09/windows-identity-foundation-and-windows-8/
http://www.jptacek.com/2012/08/that-conf-2012.html, http://www.jptacek.com/2012/08/that-conf-2012/
http://www.jptacek.com/2012/08/that-conference-slide-deck.html, http://www.jptacek.com/2012/08/that-conference-slide-deck/
http://www.jptacek.com/2012/07/blog-redo.html, http://www.jptacek.com/2012/07/blog-redo/
http://www.jptacek.com/2012/04/going-green-for-earth-day.html, http://www.jptacek.com/2012/04/going-green-for-earth-day/
http://www.jptacek.com/2012/03/html-5-markup.html, http://www.jptacek.com/2012/03/html-5-markup/
http://www.jptacek.com/2012/03/html-5-for-applications.html, http://www.jptacek.com/2012/03/html-5-for-applications/
http://www.jptacek.com/2011/12/tips-for-working-with-international-clients.html, http://www.jptacek.com/2011/12/tips-for-working-with-international-clients/
http://www.jptacek.com/2011/09/observations-from-microsofts-build-conference.html, http://www.jptacek.com/2011/09/observations-from-microsofts-build-conference/
http://www.jptacek.com/2011/06/html-5-a-little-history.html, http://www.jptacek.com/2011/06/html-5-a-little-history/
http://www.jptacek.com/2011/06/an-introduction-to-the-microsoft-razor-view-engine.html, http://www.jptacek.com/2011/06/an-introduction-to-the-microsoft-razor-view-engine/
http://www.jptacek.com/2011/06/comparing-asp-net-mvc-and-web-forms.html, http://www.jptacek.com/2011/06/comparing-asp-net-mvc-and-web-forms/
http://www.jptacek.com/2011/06/webmatrix-proves-an-excellent-tool-for-creating-small-sites-quickly.html, http://www.jptacek.com/2011/06/webmatrix-proves-an-excellent-tool-for-creating-small-sites-quickly/
http://www.jptacek.com/2011/05/mobile-apps-provide-the-finishing-touches-to-the-appleton-compassion-project.html, http://www.jptacek.com/2011/05/mobile-apps-provide-the-finishing-touches-to-the-appleton-compassion-project/
http://www.jptacek.com/2011/04/microsofts-deep-zoom-technology-allows-for-powerful-user-experience.html, http://www.jptacek.com/2011/04/microsofts-deep-zoom-technology-allows-for-powerful-user-experience/
http://www.jptacek.com/2011/04/create-interactive-user-experiences-quickly-and-easily-with-silverlight-pivot-viewer.html, http://www.jptacek.com/2011/04/create-interactive-user-experiences-quickly-and-easily-with-silverlight-pivot-viewer/
http://www.jptacek.com/2011/04/sharepoint-search-think-outside-the-search-box.html, http://www.jptacek.com/2011/04/sharepoint-search-think-outside-the-search-box/
http://www.jptacek.com/2011/03/developing-with-microsofts-azure-platform.html, http://www.jptacek.com/2011/03/developing-with-microsofts-azure-platform/
